Date,Close,High,Low,Open,Volume
2021-08-05,143.9156952,144.6790167,143.044725,143.8374039,46397700
2021-08-06,143.2296295,144.1803132,142.7297915,143.435454,54126800
2021-08-09,143.1806641,143.7785167,142.6220232,143.288474,48908700
2021-08-10,142.7003937,144.7683738,142.4063652,143.5236616,69023100
2021-08-11,142.9552307,143.7981046,142.6318008,143.1414493,48493500
2021-08-12,145.924881,146.0816982,142.9356182,143.278654,72282600
2021-08-13,146.1306915,146.4639169,145.3172191,146.0032757,59375000
2021-08-16,148.1104584,148.1790715,143.5530686,145.581837,103296000
2021-08-17,147.1989594,148.6592763,146.1208599,147.2381562,92229700
2021-08-18,143.4452667,147.7184387,143.2394423,146.8167621,86326000
2021-08-19,143.7784882,145.0526018,141.6223038,142.1417478,86960300
2021-08-20,145.2388153,145.5426393,143.8568917,144.5037515,60549600
2021-08-23,146.7285614,147.1989981,144.9447992,145.3564332,60131800
2021-08-24,146.6403198,147.8556307,146.1796787,146.4737072,48606400
2021-08-25,145.4054718,147.3264458,144.8566264,146.8265927,58991300
2021-08-26,144.6017609,146.1502972,144.5723595,145.3956424,48597200
2021-08-27,145.640686,145.7876929,143.9059308,144.5429803,55802400
2021-08-30,150.0706329,150.4332746,145.6504543,146.0326869,90956700
2021-08-31,148.8063507,149.7570346,148.2770963,149.6198233,86453100
2021-09-01,149.4727783,151.8935898,149.3061656,149.7864127,80313700
2021-09-02,150.5900726,151.6387709,149.3649662,150.8056926,71115500
2021-09-03,151.2271423,151.5505722,150.0412327,150.697888,57808700
2021-09-07,153.5695343,154.128175,151.3153356,151.8837868,82278300
2021-09-08,152.0210266,153.912584,150.9135255,153.8537813,74420200
2021-09-09,151.0017548,153.0011223,150.8841344,152.3934741,57305700
2021-09-10,146.0032654,152.3836134,145.7386382,151.9131768,140893200
2021-09-13,146.5717316,148.4044859,145.7876605,147.6302253,102404300
2021-09-14,145.1702118,148.061475,143.9843171,147.3558125,109296300
2021-09-15,146.0620728,146.4639112,143.455043,145.6014316,83281300
2021-09-16,145.8268585,146.0032816,144.2881327,145.4838377,68034100
2021-09-17,143.1512299,145.8562744,142.8572013,145.8562744,129868800
2021-09-20,140.093399,141.9555552,138.4566583,140.936273,123478900
2021-09-21,140.5735931,141.7203058,139.9365438,141.0636357,75834000
2021-09-22,142.9453888,143.5138249,140.8381973,141.573261,76404300
2021-09-23,143.9059143,144.1509356,142.7396105,143.7294912,64838200
2021-09-24,143.9940948,144.5331446,142.6611786,142.7591931,53477900
2021-09-27,142.4749603,143.0532219,140.9558404,142.5729748,74150700
2021-09-28,139.0839081,141.8673467,138.8682881,140.3972188,108972300
2021-09-29,139.9855957,141.5733292,139.2015244,139.6327644,74602000
2021-09-30,138.6820984,141.5047494,138.4664784,140.7990867,89056700
2021-10-01,139.8091431,140.0737702,136.3396482,139.0740792,94639600
2021-10-04,136.3690491,139.3779177,135.5163798,138.9368674,98322000
2021-10-05,138.2998199,139.407321,136.5846709,136.7120867,80861100
2021-10-06,139.1721191,139.319126,135.6144045,136.6925044,83221100
2021-10-07,140.4364014,141.3478884,139.8777606,140.210986,61732700
2021-10-08,140.054184,141.308692,139.7209585,141.1616851,58773200
2021-10-11,139.9659424,141.9261125,138.9858573,139.436703,64452200
2021-10-12,138.6918488,140.3972024,138.2312075,140.3775965,73035900
2021-10-13,138.1038055,138.5840377,136.4278533,138.4272354,78762700
2021-10-14,140.8970184,141.0146388,138.6918271,139.2798841,69907100
2021-10-15,141.9555206,142.0143233,140.6520057,140.9068374,67940300
2021-10-18,143.6315155,143.9157337,140.3090267,140.5932448,85589200
2021-10-19,145.7974701,146.1993086,143.6314902,144.082321,76378900
2021-10-20,146.2874908,146.7677379,145.1701945,145.7386456,58418800
2021-10-21,146.5031128,146.65993,144.9251752,145.8464576,61421000
2021-10-22,145.7288513,147.1891685,145.6798441,146.7089364,58883400
2021-10-25,145.6798859,146.395344,144.6801946,145.7190827,50720600
2021-10-26,146.3463135,147.8360321,146.0424745,146.3561089,60893400
2021-10-27,145.8856964,146.7481613,145.5328651,146.3855345,56094900
2021-10-28,149.531601,150.1196431,146.7383522,146.8363667,100077900
2021-10-29,146.8167419,146.9539533,143.4942543,144.2881207,124953200
2021-11-01,145.9934845,146.7187379,144.8565822,146.0228859,74588300
2021-11-02,147.0323792,148.5515141,145.6896523,145.6994627,69122000
2021-11-03,148.473114,148.9435507,146.8363735,147.3950143,54511500
2021-11-04,147.9536743,149.3943859,147.6400399,148.5613224,60394600
2021-11-05,148.4836731,149.3866656,147.2862229,149.0823982,65463900
2021-11-08,147.6592255,148.768343,147.3844023,148.6112969,55020900
2021-11-09,148.0223541,148.630889,147.2862175,147.4236291,56787900
2021-11-10,145.185791,147.3549472,145.1170927,147.2469798,65187100
2021-11-11,145.1367188,146.6678808,144.9502284,146.2065822,41000000
2021-11-12,147.2175293,147.6199393,144.7539156,145.6863524,63804000
2021-11-15,147.2273254,149.0725794,146.6678544,147.5904814,59222800
2021-11-16,148.208847,148.6897951,146.5795276,147.168443,59256200
2021-11-17,150.6528168,152.1348998,148.1990281,148.2088378,88807000
2021-11-18,154.9518127,155.737028,150.2209169,150.8687206,137827700
2021-11-19,157.5823212,158.0436347,153.6366245,154.7359171,117305600
2021-11-22,158.0436401,162.6371258,158.0240056,158.691429,117467900
2021-11-23,158.4264526,158.8092432,156.1198848,158.1418047,96041900
2021-11-24,158.9466095,159.1429096,156.689121,157.7786038,69463600
2021-11-26,153.9114532,157.4841693,153.4697742,156.6204458,76959800
2021-11-29,157.2780914,158.2105284,155.8548816,156.4241625,88748200
2021-11-30,162.2445374,162.460472,156.9639784,157.0326917,174048100
2021-12-01,161.7243195,167.1520992,161.4887503,164.3842182,152052500
2021-12-02,160.7329865,161.1648557,154.883162,155.805789,136739200
2021-12-03,158.8484955,161.9108346,156.767687,160.9882075,118023100
2021-12-06,162.2641754,164.7768531,161.2433907,161.2532005,107497000
2021-12-07,168.0158386,168.4084539,165.2283378,165.9546648,120405400
2021-12-08,171.8437653,172.7075038,167.5447218,168.948297,116998900
2021-12-09,171.3333588,173.4828803,170.7051894,171.6768952,108923700
2021-12-10,176.1329803,176.309661,171.4609712,171.9713636,115402700
2021-12-13,172.4915466,178.7634303,172.2854218,177.7720901,153237000
2021-12-14,171.1076355,174.4546077,169.026827,172.0106282,139380400
2021-12-15,175.985733,176.1820331,169.1249343,171.8731807,131063300
2021-12-16,169.0758667,177.7917298,167.5937836,175.9661102,150185800
2021-12-17,167.9766083,170.2635418,166.5534134,166.7889676,195432700
2021-12-20,166.6122742,167.4269339,164.36461,165.169445,107499100
2021-12-21,169.7923737,169.9984835,165.9938984,168.3887987,91185900
2021-12-22,172.3934021,172.6093367,168.9679072,169.8414555,92135300
2021-12-23,173.0215454,173.5810164,172.0302202,172.5995009,68356600
2021-12-27,176.9966888,177.0850216,173.7969538,173.8165733,74919600
2021-12-28,175.9759369,177.9782372,175.2299904,176.8298657,79144300
2021-12-29,176.06427,177.2911645,174.8471853,176.0151912,62348900
2021-12-30,174.9060669,177.2322689,174.7980996,176.1525958,59773000
2021-12-31,174.2877655,175.9170703,173.983483,174.7981429,64062300
